acheteur_latitude,acheteur_longitude,montant,acheteur_region_nom,type,titulaire_categorie,year
48.113819,-1.18473,2117278.0,Bretagne,Services,ETI,2025.0
47.33306,5.044141,12236.6,Bourgogne-Franche-Comté,Travaux,ETI,2024.0
46.811895,1.6871,68742.22,Centre-Val de Loire,Services,ETI,2019.0
44.927111,4.922741,56097.0,Auvergne-Rhône-Alpes,Fournitures,PME,2019.0
46.569366,-0.882296,108089.17,Pays de la Loire,Travaux,PME,2025.0
48.522193,2.651656,114989.12,Île-de-France,Services,ETI,2022.0
48.468765,-2.517274,41062.1,Bretagne,Travaux,PME,2025.0
47.344403,0.713896,8000000.0,Centre-Val de Loire,Travaux,,2018.0
49.642418,-1.627069,136789.59,Normandie,Travaux,PME,2021.0
47.468616,-0.53917,1366192.46,Pays de la Loire,Services,PME,2025.0
44.04555,4.440691,350000.0,Occitanie,Fournitures,GE,2026.0
43.896843,-0.494243,10800000.0,Nouvelle-Aquitaine,Travaux,ETI,2021.0
45.392125,6.265521,75113.1,Auvergne-Rhône-Alpes,Services,PME,2025.0
44.520451,2.762123,7750.0,Occitanie,Fournitures,PME,2023.0
47.921565,0.742435,316940.7,Pays de la Loire,Travaux,PME,2020.0
48.859084,2.328006,400000.0,Île-de-France,Services,PME,2021.0
47.480948,-0.554426,19200.86,Pays de la Loire,Travaux,PME,2020.0
43.125895,0.384783,70125.0,Occitanie,Services,ETI,2025.0
49.52363,1.040456,18392.3,Normandie,Services,,2024.0
48.85497,2.332966,78340.0,Île-de-France,Services,GE,2024.0
44.821842,-0.552979,42377.7,Nouvelle-Aquitaine,Travaux,PME,2023.0
45.740702,4.819374,80000.0,Auvergne-Rhône-Alpes,Travaux,PME,2020.0
47.325068,5.042539,310000.0,Bourgogne-Franche-Comté,Travaux,PME,2021.0
43.633346,3.850395,699000.0,Occitanie,Travaux,GE,2025.0
50.624081,3.073271,31590.0,Hauts-de-France,Services,ETI,2020.0
46.202569,5.221891,1876833.49,Auvergne-Rhône-Alpes,Fournitures,ETI,2023.0
43.288235,5.386069,47095.0,Provence-Alpes-Côte d'Azur,Travaux,PME,2020.0
43.306783,5.367841,81429.0,Provence-Alpes-Côte d'Azur,Services,PME,2024.0
48.513961,-2.764912,2621220.0,Bretagne,Travaux,,2022.0
48.856145,2.351838,2800000.0,Île-de-France,Travaux,PME,2026.0
48.021892,0.201793,220000.0,Pays de la Loire,Fournitures,PME,2025.0
48.843567,2.581781,23600000.0,Île-de-France,Services,GE,2024.0
45.564928,5.919113,45725.6,Auvergne-Rhône-Alpes,Services,PME,2024.0
48.843567,2.581781,485250000.0,Île-de-France,Fournitures,ETI,2023.0
48.014269,7.546217,449652.0,Grand Est,Services,PME,2021.0
44.537487,4.293762,153969.0,Auvergne-Rhône-Alpes,Services,PME,2022.0
48.34245,-3.247542,2044071.0,Bretagne,Fournitures,PME,2022.0
43.207092,1.092598,40000.0,Occitanie,Services,GE,2024.0
45.767808,4.835757,200000.0,Auvergne-Rhône-Alpes,Fournitures,ETI,2024.0
43.974918,4.690289,93212.1,Occitanie,Travaux,ETI,2022.0
43.292154,5.359134,68896.08,Provence-Alpes-Côte d'Azur,Services,PME,2025.0
48.89731,2.310643,459811.0,Île-de-France,Travaux,PME,2023.0
48.600871,2.437007,12000000.0,Île-de-France,Services,ETI,2020.0
42.909611,0.179303,368876.87,Occitanie,Travaux,PME,2026.0
48.631747,2.552001,331284.63,Île-de-France,Travaux,PME,2025.0
48.8618,2.443557,193582.0,Île-de-France,Travaux,PME,2023.0
45.157103,6.077903,23700.0,Auvergne-Rhône-Alpes,Services,PME,2021.0
49.112783,-1.084038,1041003.14,Normandie,Travaux,PME,2022.0
48.891645,2.256139,1300000.0,Île-de-France,Services,PME,2023.0
47.21937,5.973427,220000.0,Bourgogne-Franche-Comté,Services,PME,2021.0
50.419873,2.947019,10000.0,Hauts-de-France,Services,PME,2023.0
48.800519,2.130385,90000.0,Île-de-France,Services,PME,2023.0
48.893887,2.239664,50127.0,Île-de-France,Fournitures,PME,2018.0
48.764822,2.168228,14125.79,Île-de-France,Travaux,PME,2020.0
48.573465,7.753399,39000.0,Grand Est,Non catégorisé,PME,2025.0
46.33935,-0.376252,20999.94,Nouvelle-Aquitaine,Services,ETI,2020.0
45.826609,1.260348,24000.0,Nouvelle-Aquitaine,Services,PME,2021.0
45.910769,6.115225,50089.26,Auvergne-Rhône-Alpes,Travaux,PME,2025.0
49.036784,7.944476,800000.0,Grand Est,Services,PME,2024.0
47.888768,0.268333,209322.3,Pays de la Loire,Travaux,ETI,2024.0
45.438697,4.395284,12239.42,Auvergne-Rhône-Alpes,Services,,2021.0
47.711845,-1.37438,1667487.64,Pays de la Loire,Services,PME,2026.0
47.931348,1.920629,398655.06,Centre-Val de Loire,Travaux,PME,2026.0
47.60547,7.570415,140350.58,Grand Est,Travaux,PME,2025.0
48.513961,-2.764912,976098.0,Bretagne,Services,PME,2025.0
48.023896,0.20243,200000.0,Pays de la Loire,Fournitures,PME,2022.0
43.302103,5.374153,2000000.0,Provence-Alpes-Côte d'Azur,Travaux,PME,2022.0
50.633633,3.072709,13806290.86,Hauts-de-France,Travaux,PME,2022.0
48.8957,2.282612,301111.0,Île-de-France,Travaux,PME,2020.0
48.001912,0.198462,45697.68,Pays de la Loire,Services,PME,2021.0
45.361763,5.590551,110869.0,Auvergne-Rhône-Alpes,Travaux,PME,2020.0
48.817911,-3.513107,809971.5,Bretagne,Travaux,PME,2024.0
50.521807,3.113643,99943.22,Hauts-de-France,Fournitures,PME,2023.0
47.721194,-1.376117,40000.0,Pays de la Loire,Fournitures,,2019.0
47.995581,-1.667544,15500.0,Bretagne,Travaux,PME,2023.0
48.846672,2.379524,101000.0,Île-de-France,Services,,2024.0
46.686663,-1.42615,133853.0,Pays de la Loire,Travaux,PME,2024.0
47.968967,-1.812289,700000.0,Bretagne,Fournitures,GE,2022.0
48.887231,2.286171,186.0,Île-de-France,Travaux,PME,2022.0
43.832743,4.349551,60869.65,Occitanie,Travaux,PME,2026.0
46.202569,5.221891,57000.0,Auvergne-Rhône-Alpes,Services,PME,2024.0
48.856842,2.350388,1000000.0,Île-de-France,Services,PME,2022.0
48.577803,7.761843,900000.0,Grand Est,Services,,2024.0
48.655016,6.153806,104400.0,Grand Est,Fournitures,PME,2019.0
48.905985,2.039361,18709.0,Île-de-France,Services,ETI,2019.0
47.4719,-0.547983,196595.0,Pays de la Loire,Services,PME,2026.0
48.076851,7.336788,220000.0,Grand Est,Travaux,PME,2024.0
47.358659,1.747418,15165.0,Centre-Val de Loire,Fournitures,,2024.0
43.437309,3.70919,289600.0,Occitanie,Fournitures,PME,2020.0
47.903925,1.918085,1281561.42,Centre-Val de Loire,Travaux,PME,2022.0
43.293444,-0.373623,27272727.24,Nouvelle-Aquitaine,Services,PME,2021.0
43.635016,1.397352,105000.0,Occitanie,Fournitures,ETI,2022.0
50.434395,2.839739,244120.0,Hauts-de-France,Services,ETI,2026.0
49.276188,-0.702637,37000.0,Normandie,Fournitures,ETI,2024.0
48.884743,2.26941,90000.0,Île-de-France,Services,PME,2024.0
43.646834,0.583253,7000.0,Occitanie,Fournitures,ETI,2021.0
43.742549,1.370455,103500.0,Occitanie,Services,ETI,2022.0
49.497845,0.111042,252152.0,Normandie,Travaux,PME,2024.0
48.991921,2.387876,36270.0,Île-de-France,Fournitures,PME,2020.0
48.895241,2.256307,720000.0,Île-de-France,Services,GE,2023.0
50.609928,3.037536,728785.14,Hauts-de-France,Fournitures,,2024.0
45.394099,5.260615,79200.0,Auvergne-Rhône-Alpes,Travaux,PME,2026.0
48.566931,7.729431,190747.0,Grand Est,Travaux,PME,2023.0
48.946945,2.249314,728000.0,Île-de-France,Travaux,ETI,2025.0
45.06794,4.832319,700000.0,Auvergne-Rhône-Alpes,Services,ETI,2026.0
48.694379,2.276429,398528.99,Île-de-France,Travaux,,2024.0
48.801922,2.133219,2820.0,Île-de-France,Services,ETI,2022.0
43.896843,-0.494243,11658300.0,Nouvelle-Aquitaine,Travaux,PME,2024.0
48.89817,2.574284,51200.0,Île-de-France,Fournitures,PME,2025.0
45.910769,6.115225,4400000.0,Auvergne-Rhône-Alpes,Travaux,PME,2022.0
44.854866,-0.592516,174147.67,Nouvelle-Aquitaine,Travaux,PME,2019.0
48.884419,2.237979,21188.33,Île-de-France,Travaux,PME,2025.0
18.067034,-63.084008,2800000.0,Saint-Martin,Fournitures,PME,2025.0
43.232725,0.078126,230612.07,Occitanie,Travaux,PME,2022.0
43.608668,1.452002,100000.0,Occitanie,Services,,2024.0
43.599115,1.436508,1000000.0,Occitanie,Fournitures,PME,2020.0
50.642775,3.077072,420000.0,Hauts-de-France,Fournitures,ETI,2026.0
50.633633,3.072709,500000.0,Hauts-de-France,Fournitures,ETI,2024.0
48.798591,2.304322,695000.0,Île-de-France,Fournitures,ETI,2022.0
49.846497,3.288445,53319.4,Hauts-de-France,Services,GE,2025.0
48.85568,2.622404,338744.0,Île-de-France,Travaux,ETI,2022.0
50.605641,3.028064,66896.0,Hauts-de-France,Services,GE,2025.0
46.323985,-0.464225,257599.13,Nouvelle-Aquitaine,Services,GE,2025.0
48.846616,2.673473,1297967.0,Île-de-France,Travaux,PME,2021.0
48.8618,2.443557,5600.0,Île-de-France,Services,PME,2026.0
48.959093,1.855954,20000.0,Île-de-France,Fournitures,ETI,2019.0
42.69605,2.878076,25841.0,Occitanie,Travaux,PME,2024.0
47.903925,1.918085,400000.0,Centre-Val de Loire,Travaux,ETI,2026.0
45.050131,3.876542,187.0,Auvergne-Rhône-Alpes,Fournitures,ETI,2019.0
50.875416,1.742446,189151.0,Hauts-de-France,Services,PME,2025.0
43.8821,4.854694,44118.0,Provence-Alpes-Côte d'Azur,Fournitures,PME,2022.0
48.039771,7.132047,160570.0,Grand Est,Travaux,PME,2022.0
43.292154,5.359134,400000.0,Provence-Alpes-Côte d'Azur,Services,PME,2025.0
43.89312,-0.499751,296000.0,Nouvelle-Aquitaine,Travaux,PME,2020.0
43.470539,6.565921,177078.0,Provence-Alpes-Côte d'Azur,Travaux,PME,2022.0
48.002015,-2.583019,40762.5,Bretagne,Services,PME,2025.0
43.593884,6.927635,55276.0,Provence-Alpes-Côte d'Azur,Travaux,PME,2021.0
48.573465,7.753399,69195.98,Grand Est,Travaux,,2020.0
46.179381,6.708932,1500000.0,Auvergne-Rhône-Alpes,Fournitures,GE,2025.0
50.360404,3.500886,2505600.0,Hauts-de-France,Fournitures,GE,2026.0
44.006869,1.360834,14141.0,Occitanie,Travaux,PME,2020.0
48.8618,2.443557,1661814.0,Île-de-France,Services,PME,2026.0
50.951422,1.859954,624000.0,Hauts-de-France,Travaux,PME,2021.0
45.209757,5.777828,303165.48,Auvergne-Rhône-Alpes,Services,GE,2023.0
48.855325,2.717544,18146.43,Île-de-France,Travaux,,2025.0
50.360404,3.500886,1788720.0,Hauts-de-France,Fournitures,PME,2026.0
44.87371,-0.578628,235145.0,Nouvelle-Aquitaine,Travaux,,2021.0
46.202569,5.221891,537.0,Auvergne-Rhône-Alpes,Services,GE,2024.0
43.375671,-1.750889,130000.0,Nouvelle-Aquitaine,Travaux,PME,2025.0
49.031491,1.117574,37095.0,Normandie,Fournitures,ETI,2026.0
48.877927,2.589894,110000.0,Île-de-France,Fournitures,GE,2021.0
49.228048,-0.300084,180015.36,Normandie,Services,PME,2025.0
49.199977,-0.360767,6500.0,Normandie,Services,PME,2025.0
49.497845,0.111042,47657.94,Normandie,Travaux,PME,2025.0
43.839791,4.358285,522.0,Occitanie,Services,PME,2018.0
48.774049,5.163917,99950.0,Grand Est,Travaux,PME,2022.0
43.564245,1.492333,40000.0,Occitanie,Services,GE,2024.0
47.391146,0.688823,600000.0,Centre-Val de Loire,Services,PME,2026.0
48.829831,2.377764,3000000.0,Île-de-France,Services,GE,2020.0
48.847606,2.264027,63140.0,Île-de-France,Fournitures,PME,2026.0
43.125154,5.97538,300000.0,Provence-Alpes-Côte d'Azur,Services,,2024.0
43.593264,1.418988,289610.51,Occitanie,Travaux,PME,2026.0
43.588377,1.491102,37500.0,Occitanie,Travaux,ETI,2025.0
51.037739,2.377449,45000.0,Hauts-de-France,Travaux,PME,2023.0
47.234683,6.01528,139250.0,Bourgogne-Franche-Comté,Services,GE,2021.0
47.363857,0.676654,11716.0,Centre-Val de Loire,Services,GE,2026.0
50.546502,2.747904,142420.17,Hauts-de-France,Travaux,PME,2021.0
47.901813,1.923253,9981.5,Centre-Val de Loire,Fournitures,PME,2023.0
50.308828,2.807467,94697.66,Hauts-de-France,Fournitures,ETI,2022.0
44.520307,2.758305,42812.19,Occitanie,Travaux,PME,2022.0
46.737858,0.430483,40860.0,Nouvelle-Aquitaine,Services,PME,2023.0
46.264485,6.084537,389994.9,Auvergne-Rhône-Alpes,Travaux,PME,2022.0
48.875204,2.339463,33261.0,Île-de-France,Services,PME,2020.0
48.769228,2.004673,6600000.0,Île-de-France,Travaux,PME,2026.0
44.73331,-0.45993,104964.0,Nouvelle-Aquitaine,Services,ETI,2023.0
43.836451,4.360286,30980.0,Occitanie,Fournitures,ETI,2023.0
47.543304,2.816639,63184.45,Centre-Val de Loire,Travaux,PME,2019.0
48.896221,2.186056,89999.0,Île-de-France,Services,PME,2020.0
46.304087,4.834081,800000.0,Bourgogne-Franche-Comté,Fournitures,GE,2025.0
48.712931,2.36291,40000.0,Île-de-France,Services,PME,2021.0
43.600017,3.89531,5910.0,Occitanie,Travaux,PME,2022.0
48.858861,2.387228,190595.0,Île-de-France,Services,,2024.0
44.455397,3.561792,50076.0,Occitanie,Services,PME,2022.0
43.599115,1.436508,69000.0,Occitanie,Fournitures,GE,2025.0
45.759019,4.858628,137985.0,Auvergne-Rhône-Alpes,Travaux,PME,2026.0
47.901673,1.895663,132492.0,Centre-Val de Loire,Services,ETI,2023.0
48.295332,4.076435,20944.0,Grand Est,Travaux,PME,2024.0
47.887128,1.84019,24441.76,Centre-Val de Loire,Fournitures,ETI,2025.0
43.611189,1.456189,1640407.0,Occitanie,Travaux,PME,2024.0
47.234683,6.01528,72000.0,Bourgogne-Franche-Comté,Fournitures,ETI,2023.0
43.292154,5.359134,183600.0,Provence-Alpes-Côte d'Azur,Fournitures,PME,2023.0
43.227541,0.056524,482243.0,Occitanie,Services,PME,2024.0
45.86183,5.947784,150000.0,Auvergne-Rhône-Alpes,Services,PME,2020.0
45.442185,4.386432,50919.0,Auvergne-Rhône-Alpes,Services,PME,2025.0
47.025612,0.239917,102041.4,Nouvelle-Aquitaine,Travaux,PME,2021.0
43.599115,1.436508,215005.0,Occitanie,Fournitures,PME,2024.0
49.290143,-0.11616,714070.84,Normandie,Travaux,ETI,2024.0
47.94929,-0.542433,550000.0,Pays de la Loire,Fournitures,ETI,2025.0
43.603872,1.444053,5690.0,Occitanie,Services,PME,2022.0
49.256141,2.434319,160000.0,Hauts-de-France,Travaux,PME,2026.0
43.719523,4.18807,65500.0,Occitanie,Services,PME,2022.0
48.837059,2.31959,31200.0,Île-de-France,Services,GE,2018.0
47.236687,6.022095,61944.0,Bourgogne-Franche-Comté,Fournitures,PME,2022.0
43.635016,1.397352,151586.9,Occitanie,Travaux,PME,2021.0
43.38354,5.577064,71733.9,Provence-Alpes-Côte d'Azur,Fournitures,PME,2019.0
50.882385,2.468367,196642.8,Hauts-de-France,Travaux,GE,2025.0
43.289588,3.128763,182840.0,Occitanie,Services,PME,2023.0
45.783804,3.084543,96474.35,Auvergne-Rhône-Alpes,Travaux,PME,2023.0
48.912395,2.331462,1230.57,Île-de-France,Fournitures,PME,2022.0
43.927856,4.993561,751972.61,Provence-Alpes-Côte d'Azur,Travaux,ETI,2021.0
48.393709,-4.483055,124400.0,Bretagne,Services,PME,2024.0
45.685769,4.767358,220000.0,Auvergne-Rhône-Alpes,Travaux,ETI,2026.0
43.60485,2.239785,600000.0,Occitanie,Fournitures,ETI,2026.0
49.107222,6.176868,200000.0,Grand Est,Fournitures,ETI,2021.0
44.092252,6.237985,140000.0,Provence-Alpes-Côte d'Azur,Services,ETI,2023.0
4.928107,-52.290042,380733.5,Guyane,Travaux,PME,2025.0
49.205238,2.583545,84034.55,Hauts-de-France,Fournitures,PME,2024.0
43.292154,5.359134,41015.0,Provence-Alpes-Côte d'Azur,Services,PME,2020.0
48.863091,2.400209,40000.0,Île-de-France,Services,ETI,2025.0
49.008486,1.175063,1583332.0,Normandie,Fournitures,ETI,2023.0
43.293444,-0.373623,91575.08,Nouvelle-Aquitaine,Services,PME,2025.0
46.661997,-1.411231,1090000.0,Pays de la Loire,Travaux,GE,2020.0
43.292154,5.359134,250000.0,Provence-Alpes-Côte d'Azur,Services,PME,2024.0
48.11878,-1.693679,75600.0,Bretagne,Fournitures,PME,2025.0
46.339517,-0.269656,63145.0,Nouvelle-Aquitaine,Travaux,ETI,2022.0
45.275142,5.896992,400000.0,Auvergne-Rhône-Alpes,Travaux,PME,2021.0
41.675347,8.898949,271673.5,Corse,Travaux,PME,2024.0
48.850959,2.422351,64100.0,Île-de-France,Services,PME,2022.0
48.8434,2.429354,200000.0,Île-de-France,Fournitures,GE,2021.0
47.344403,0.713896,4988230.0,Centre-Val de Loire,Fournitures,ETI,2023.0
43.201245,6.029495,92721.91,Provence-Alpes-Côte d'Azur,Travaux,PME,2022.0
44.660989,-1.170577,73875.0,Nouvelle-Aquitaine,Travaux,,2019.0
43.769623,1.428872,11929.0,Occitanie,Travaux,PME,2019.0
47.683273,-0.868768,111994.0,Pays de la Loire,Services,PME,2024.0
47.39312,0.691091,1000000.0,Centre-Val de Loire,Travaux,PME,2024.0
43.611189,1.456189,523091.68,Occitanie,Services,ETI,2022.0
49.642418,-1.627069,87096.19,Normandie,Travaux,ETI,2022.0
43.89312,-0.499751,4700000.0,Nouvelle-Aquitaine,Services,ETI,2026.0
-20.876455,55.454341,200000.0,La Réunion,Fournitures,GE,2022.0
49.112783,-1.084038,14020.48,Normandie,Travaux,PME,2019.0
49.188607,-0.362972,160000.0,Normandie,Fournitures,ETI,2021.0
43.676218,4.627411,400000.0,Provence-Alpes-Côte d'Azur,Services,PME,2019.0
48.672395,-3.347873,209744.02,Bretagne,Travaux,ETI,2026.0
48.79873,2.420137,480000.0,Île-de-France,Services,,2024.0
-20.988648,55.326432,160000.0,La Réunion,Services,PME,2026.0
44.051099,2.146633,16254.0,Occitanie,Fournitures,PME,2026.0
48.554692,2.672799,20000.0,Île-de-France,Services,PME,2019.0
48.58494,7.748185,400000.0,Grand Est,Services,ETI,2024.0
45.442185,4.386432,255278.17,Auvergne-Rhône-Alpes,Travaux,ETI,2025.0
49.044691,3.959174,62272.0,Grand Est,Travaux,ETI,2026.0
45.758093,4.8544,2500000.0,Auvergne-Rhône-Alpes,Travaux,,2024.0
48.87775,2.40989,650800.0,Île-de-France,Services,PME,2022.0
48.133316,-1.534052,59126.76,Bretagne,Travaux,PME,2023.0
49.441007,1.107289,37242.0,Normandie,Fournitures,PME,2023.0
48.282934,7.611539,305000.0,Grand Est,Travaux,,2026.0
43.447498,5.249032,400000.0,Provence-Alpes-Côte d'Azur,Services,GE,2026.0
48.849054,2.474696,90000.0,Île-de-France,Services,,2019.0
49.90503,2.302076,70686.94,Hauts-de-France,Travaux,PME,2022.0
48.8661,2.293157,30335.0,Île-de-France,Services,PME,2023.0
48.838433,2.369931,120465.0,Île-de-France,Travaux,,2023.0
49.117507,7.082494,81508.0,Grand Est,Services,PME,2021.0
44.352536,5.117757,154980.0,Auvergne-Rhône-Alpes,Services,PME,2022.0
48.891645,2.256139,36600.0,Île-de-France,Services,PME,2023.0
48.86779,2.328745,20328.0,Île-de-France,Services,PME,2025.0
48.847606,2.264027,82260.0,Île-de-France,Fournitures,,2025.0
43.09319,5.839145,490800.0,Provence-Alpes-Côte d'Azur,Services,PME,2022.0
49.186264,-0.35381,14408.2,Normandie,Fournitures,GE,2026.0
48.825899,2.330532,74300.0,Île-de-France,Services,,2024.0
42.708093,2.84588,45000.0,Occitanie,Services,PME,2025.0
50.609928,3.037536,127221.0,Hauts-de-France,Fournitures,PME,2024.0
48.839003,2.270817,613375.0,Île-de-France,Services,ETI,2023.0
43.303057,5.367365,800.0,Provence-Alpes-Côte d'Azur,Services,PME,2026.0
43.120024,5.938906,145426.0,Provence-Alpes-Côte d'Azur,Services,PME,2022.0
49.665014,1.940178,99988.52,Hauts-de-France,Fournitures,PME,2025.0
49.155262,5.904079,352000.0,Grand Est,Fournitures,ETI,2025.0
49.186264,-0.35381,60000.0,Normandie,Services,PME,2019.0
48.840954,2.392684,900000.0,Île-de-France,Fournitures,ETI,2025.0
48.85677,2.529227,605500.0,Île-de-France,Travaux,PME,2024.0
48.686431,-1.361615,56600.0,Normandie,Services,PME,2022.0
43.232725,0.078126,320000.0,Occitanie,Services,,2026.0
43.529649,5.447913,300000.0,Provence-Alpes-Côte d'Azur,Travaux,PME,2024.0
48.936137,2.358318,280000.0,Île-de-France,Fournitures,PME,2022.0
44.887615,-0.565327,250000.0,Nouvelle-Aquitaine,Services,ETI,2025.0
-20.901879,55.501687,732424.91,La Réunion,Fournitures,GE,2023.0
48.860825,2.318606,80000.0,Île-de-France,Services,PME,2023.0
49.142674,0.226967,250000.0,Normandie,Services,GE,2022.0
47.638393,6.873934,282955.0,Bourgogne-Franche-Comté,Services,GE,2020.0
48.566912,2.434553,251618.42,Île-de-France,Fournitures,PME,2025.0
46.202569,5.221891,53042.48,Auvergne-Rhône-Alpes,Travaux,PME,2023.0
48.916413,-1.435924,161169.0,Normandie,Travaux,GE,2022.0
45.159227,1.541561,33860.0,Nouvelle-Aquitaine,Services,PME,2021.0
48.771366,5.162416,3625810.0,Grand Est,Travaux,PME,2024.0
43.309406,5.368157,212314.0,Provence-Alpes-Côte d'Azur,Fournitures,GE,2018.0
43.020522,3.041796,509244.0,Occitanie,Travaux,PME,2026.0
46.568527,3.333844,874640.99,Auvergne-Rhône-Alpes,Travaux,PME,2022.0
50.124233,3.410159,5544.0,Hauts-de-France,Services,PME,2025.0
47.058353,-1.48928,105962.3,Pays de la Loire,Travaux,GE,2020.0
46.124577,3.426321,365000.0,Auvergne-Rhône-Alpes,Services,PME,2026.0
43.442982,3.679899,75800.0,Occitanie,Services,PME,2025.0
48.847606,2.264027,33543.24,Île-de-France,Fournitures,PME,2024.0
48.840954,2.392684,14000000.0,Île-de-France,Fournitures,GE,2024.0
43.567364,4.186461,135063.83,Occitanie,Travaux,PME,2019.0
47.620105,6.154192,490952.43,Bourgogne-Franche-Comté,Travaux,GE,2025.0
49.442866,1.085835,44896.0,Normandie,Services,PME,2018.0
49.441007,1.107289,33400.0,Normandie,Travaux,PME,2021.0
45.443187,4.375655,26040.0,Auvergne-Rhône-Alpes,Services,GE,2024.0
48.619037,2.454326,50967.0,Île-de-France,Travaux,PME,2019.0
48.592994,7.66984,130000.0,Grand Est,Fournitures,ETI,2026.0
50.276701,3.975533,122717.0,Hauts-de-France,Fournitures,PME,2025.0
45.582358,4.77358,87500.0,Auvergne-Rhône-Alpes,Services,ETI,2025.0
46.031144,6.106542,60000.0,Auvergne-Rhône-Alpes,Services,ETI,2022.0
50.630925,3.070892,498584.8,Hauts-de-France,Services,PME,2019.0
49.461055,1.070483,1360914.0,Normandie,Fournitures,GE,2021.0
43.615663,1.436756,40000.0,Occitanie,Services,PME,2026.0
46.056904,6.549727,215000.0,Auvergne-Rhône-Alpes,Services,PME,2022.0
48.689724,6.200861,133197.45,Grand Est,Travaux,ETI,2025.0
48.579079,7.739224,67950.68,Grand Est,Travaux,PME,2023.0
43.896843,-0.494243,5600000.0,Nouvelle-Aquitaine,Fournitures,PME,2020.0
49.450658,2.071808,8400.0,Hauts-de-France,Services,PME,2019.0
43.89312,-0.499751,51000.0,Nouvelle-Aquitaine,Services,PME,2020.0
48.843513,2.698397,25000.0,Île-de-France,Fournitures,PME,2025.0
43.5807,7.12746,250000.0,Provence-Alpes-Côte d'Azur,Fournitures,ETI,2023.0
46.686663,-1.42615,50000.0,Pays de la Loire,Travaux,PME,2025.0
44.202896,0.615681,400000.0,Nouvelle-Aquitaine,Fournitures,ETI,2019.0
43.684669,4.209063,316776.0,Occitanie,Travaux,ETI,2024.0
49.143988,2.467994,93251.26,Hauts-de-France,Travaux,,2022.0
48.840954,2.392684,187500.0,Île-de-France,Services,ETI,2024.0
48.057831,7.297805,3910.0,Grand Est,Travaux,PME,2020.0
48.397428,-4.482988,167502.0,Bretagne,Travaux,PME,2025.0
43.62333,3.836766,7723581.81,Occitanie,Travaux,PME,2021.0
47.902647,-3.906935,606670.39,Bretagne,Travaux,PME,2022.0
50.349307,3.48543,74225.07,Hauts-de-France,Services,PME,2022.0
45.047503,3.877134,103146.0,Auvergne-Rhône-Alpes,Fournitures,PME,2022.0
47.236687,6.022095,228133.33,Bourgogne-Franche-Comté,Services,,2026.0
44.631267,-1.148585,17708.0,Nouvelle-Aquitaine,Travaux,GE,2024.0
43.232683,0.069905,80000.0,Occitanie,Services,ETI,2020.0
48.609385,7.710726,1651218.0,Grand Est,Travaux,PME,2025.0
44.012893,4.412219,62233.0,Occitanie,Travaux,PME,2025.0
43.341041,3.253459,178935.52,Occitanie,Fournitures,,2023.0
42.614708,2.995301,367554.5,Occitanie,Travaux,GE,2023.0
49.754182,4.717033,150000.0,Grand Est,Fournitures,,2024.0
